imagen,modelo,pixeles_incendio,total_pixeles,porcentaje_incendio
22_Zacapu_Michoacan_bloque_16_x448_y64.tiff,model_best.pth,420,16384,2.5635
22_Zacapu_Michoacan_bloque_172_x960_y768.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_17_x512_y64.tiff,model_best.pth,1329,16384,8.1116
22_Zacapu_Michoacan_bloque_180_x640_y832.tiff,model_best.pth,45,16384,0.2747
22_Zacapu_Michoacan_bloque_185_x960_y832.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_187_x1088_y832.tiff,model_best.pth,427,16384,2.6062
22_Zacapu_Michoacan_bloque_188_x1152_y832.tiff,model_best.pth,382,16384,2.3315
22_Zacapu_Michoacan_bloque_193_x320_y896.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_196_x512_y896.tiff,model_best.pth,13,16384,0.0793
22_Zacapu_Michoacan_bloque_197_x576_y896.tiff,model_best.pth,10,16384,0.061
22_Zacapu_Michoacan_bloque_199_x704_y896.tiff,model_best.pth,52,16384,0.3174
22_Zacapu_Michoacan_bloque_200_x768_y896.tiff,model_best.pth,4,16384,0.0244
22_Zacapu_Michoacan_bloque_205_x1088_y896.tiff,model_best.pth,144,16384,0.8789
22_Zacapu_Michoacan_bloque_206_x1152_y896.tiff,model_best.pth,102,16384,0.6226
22_Zacapu_Michoacan_bloque_207_x128_y960.tiff,model_best.pth,37,16384,0.2258
22_Zacapu_Michoacan_bloque_208_x192_y960.tiff,model_best.pth,3,16384,0.0183
22_Zacapu_Michoacan_bloque_20_x704_y64.tiff,model_best.pth,876,16384,5.3467
22_Zacapu_Michoacan_bloque_213_x512_y960.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_217_x768_y960.tiff,model_best.pth,1,16384,0.0061
22_Zacapu_Michoacan_bloque_21_x768_y64.tiff,model_best.pth,477,16384,2.9114
22_Zacapu_Michoacan_bloque_221_x0_y1024.tiff,model_best.pth,19,16384,0.116
22_Zacapu_Michoacan_bloque_230_x640_y1024.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_239_x320_y1088.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_246_x0_y1152.tiff,model_best.pth,29,16384,0.177
22_Zacapu_Michoacan_bloque_25_x384_y128.tiff,model_best.pth,3,16384,0.0183
22_Zacapu_Michoacan_bloque_265_x64_y1280.tiff,model_best.pth,6,16384,0.0366
22_Zacapu_Michoacan_bloque_278_x320_y1344.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_280_x448_y1344.tiff,model_best.pth,13,16384,0.0793
22_Zacapu_Michoacan_bloque_281_x512_y1344.tiff,model_best.pth,124,16384,0.7568
22_Zacapu_Michoacan_bloque_286_x384_y1402.tiff,model_best.pth,0,16384,0.0
22_Zacapu_Michoacan_bloque_288_x512_y1402.tiff,model_best.pth,286,16384,1.7456
22_Zacapu_Michoacan_bloque_34_x320_y192.tiff,model_best.pth,286,16384,1.7456
22_Zacapu_Michoacan_bloque_38_x576_y192.tiff,model_best.pth,4109,16384,25.0793
22_Zacapu_Michoacan_bloque_42_x832_y192.tiff,model_best.pth,2350,16384,14.3433
22_Zacapu_Michoacan_bloque_54_x832_y256.tiff,model_best.pth,2101,16384,12.8235
22_Zacapu_Michoacan_bloque_60_x320_y320.tiff,model_best.pth,5652,16384,34.4971
22_Zacapu_Michoacan_bloque_67_x768_y320.tiff,model_best.pth,1215,16384,7.4158
22_Zacapu_Michoacan_bloque_73_x128_y384.tiff,model_best.pth,3005,16384,18.3411
22_Zacapu_Michoacan_bloque_78_x448_y384.tiff,model_best.pth,8438,16384,51.5015
22_Zacapu_Michoacan_bloque_79_x512_y384.tiff,model_best.pth,5584,16384,34.082
22_Zacapu_Michoacan_bloque_8_x512_y0.tiff,model_best.pth,867,16384,5.2917
22_Zacapu_Michoacan_bloque_99_x768_y448.tiff,model_best.pth,707,16384,4.3152
23_Centla_Tabasco_bloque_2_x0_y38.tiff,model_best.pth,812,16384,4.9561
23_Chihuahua_Madera_bloque_11_x1152_y832.tiff,model_best.pth,1997,16384,12.1887
23_Chihuahua_Madera_bloque_12_x1216_y832.tiff,model_best.pth,840,16384,5.127
23_Chihuahua_Madera_bloque_1_x1152_y704.tiff,model_best.pth,1382,16384,8.4351
23_Chihuahua_Madera_bloque_27_x128_y1088.tiff,model_best.pth,333,16384,2.0325
23_Chihuahua_Madera_bloque_31_x1152_y1088.tiff,model_best.pth,453,16384,2.7649
23_Chihuahua_Madera_bloque_4_x1024_y768.tiff,model_best.pth,718,16384,4.3823
23_Chihuahua_Madera_bloque_8_x1280_y768.tiff,model_best.pth,343,16384,2.0935
23_Madera_Chihuahua_bloque_2_x320_y192.tiff,model_best.pth,683,16384,4.1687
23_Nacori_Chico_Sonora_bloque_17_x0_y192.tiff,model_best.pth,2371,16384,14.4714
23_Nacori_Chico_Sonora_bloque_1_x64_y0.tiff,model_best.pth,2871,16384,17.5232
23_Nacori_Chico_Sonora_bloque_2_x128_y0.tiff,model_best.pth,3119,16384,19.0369
23_Nacori_Chico_Sonora_bloque_3_x192_y0.tiff,model_best.pth,4870,16384,29.7241
23_Nacori_Chico_Sonora_bloque_4_x256_y0.tiff,model_best.pth,3996,16384,24.3896
23_Nayarit_Acaponeta_bloque_11_x896_y576.tiff,model_best.pth,280,16384,1.709
23_Nayarit_Acaponeta_bloque_12_x768_y640.tiff,model_best.pth,396,16384,2.417
23_Nayarit_Acaponeta_bloque_9_x768_y576.tiff,model_best.pth,1877,16384,11.4563
24_Nayarit_Del_Nayar1_bloque_5_x704_y512.tiff,model_best.pth,7,16384,0.0427
24_Nayarit_Del_Nayar2_bloque_0_x384_y320.tiff,model_best.pth,426,16384,2.6001
24_Nayarit_Del_Nayar2_bloque_13_x192_y768.tiff,model_best.pth,599,16384,3.656
24_Nayarit_Del_Nayar2_bloque_1_x448_y320.tiff,model_best.pth,478,16384,2.9175
24_Nayarit_Del_Nayar2_bloque_8_x1024_y448.tiff,model_best.pth,423,16384,2.5818
24_Ocosingo_Chiapas_bloque_10_x0_y192.tiff,model_best.pth,5427,16384,33.1238
24_Ocosingo_Chiapas_bloque_16_x0_y256.tiff,model_best.pth,4840,16384,29.541
24_Ocosingo_Chiapas_bloque_17_x64_y256.tiff,model_best.pth,6760,16384,41.2598
24_Ocosingo_Chiapas_bloque_23_x64_y320.tiff,model_best.pth,3609,16384,22.0276
24_Ocosingo_Chiapas_bloque_29_x64_y367.tiff,model_best.pth,2087,16384,12.738
24_Ocosingo_Chiapas_bloque_30_x128_y367.tiff,model_best.pth,2564,16384,15.6494
24_Ocosingo_Chiapas_bloque_5_x64_y128.tiff,model_best.pth,4268,16384,26.0498
24_Ocosingo_Chiapas_bloque_6_x128_y128.tiff,model_best.pth,5273,16384,32.1838
24_Ocosingo_Chiapas_bloque_7_x192_y128.tiff,model_best.pth,4455,16384,27.1912
24_Yecora_Sonora2_bloque_3_x0_y43.tiff,model_best.pth,3063,16384,18.6951
24_Yecora_Sonora3_bloque_1_x64_y0.tiff,model_best.pth,3687,16384,22.5037
24_Yecora_Sonora3_bloque_3_x0_y64.tiff,model_best.pth,2291,16384,13.9832
24_Yecora_Sonora3_bloque_6_x0_y70.tiff,model_best.pth,2037,16384,12.4329
24_Yecora_Sonora3_bloque_8_x126_y70.tiff,model_best.pth,3444,16384,21.0205
24_Yecora_Sonora_bloque_0_x0_y0.tiff,model_best.pth,1356,16384,8.2764
24_Yecora_Sonora_bloque_18_x128_y256.tiff,model_best.pth,2976,16384,18.1641
24_Yecora_Sonora_bloque_23_x151_y320.tiff,model_best.pth,1169,16384,7.135
24_Yecora_Sonora_bloque_25_x64_y339.tiff,model_best.pth,2128,16384,12.9883
24_Yecora_Sonora_bloque_27_x151_y339.tiff,model_best.pth,1028,16384,6.2744
24_Yecora_Sonora_bloque_6_x128_y64.tiff,model_best.pth,5907,16384,36.0535
24_Yecora_Sonora_bloque_7_x151_y64.tiff,model_best.pth,5020,16384,30.6396
24_bloque_16_x0_y256.tiff,model_best.pth,4840,16384,29.541
24_bloque_29_x64_y367.tiff,model_best.pth,2087,16384,12.738
24_bloque_2_x128_y64.tiff,model_best.pth,3290,16384,20.0806
24_bloque_31_x192_y367.tiff,model_best.pth,2634,16384,16.0767
24_bloque_33_x279_y367.tiff,model_best.pth,1578,16384,9.6313
24_bloque_4_x0_y128.tiff,model_best.pth,2588,16384,15.7959
24_bloque_5_x64_y128.tiff,model_best.pth,4268,16384,26.0498
25_24_Nonoava_bloque_16_x256_y192.tiff,model_best.pth,0,16384,0.0
25_24_Nonoava_bloque_21_x0_y256.tiff,model_best.pth,158,16384,0.9644
25_24_Nonoava_bloque_26_x512_y256.tiff,model_best.pth,13,16384,0.0793
25_24_Nonoava_bloque_42_x576_y384.tiff,model_best.pth,146,16384,0.8911
25_24_Nonoava_bloque_46_x832_y384.tiff,model_best.pth,0,16384,0.0
25_24_Nonoava_bloque_53_x768_y448.tiff,model_best.pth,0,16384,0.0
25_24_Nonoava_bloque_54_x832_y448.tiff,model_best.pth,0,16384,0.0
25_24_Nonoava_bloque_59_x576_y512.tiff,model_best.pth,47,16384,0.2869
25_24_Nonoava_bloque_60_x640_y512.tiff,model_best.pth,2,16384,0.0122
25_24_Nonoava_bloque_64_x887_y512.tiff,model_best.pth,0,16384,0.0
25_24_Nonoava_bloque_65_x384_y560.tiff,model_best.pth,3,16384,0.0183
25_24_Nonoava_bloque_66_x448_y560.tiff,model_best.pth,8,16384,0.0488
25_24_Nonoava_bloque_68_x576_y560.tiff,model_best.pth,29,16384,0.177
26_Durango_Tepehuanes_bloque_10_x448_y448.tiff,model_best.pth,76,16384,0.4639
26_Durango_Tepehuanes_bloque_8_x512_y384.tiff,model_best.pth,298,16384,1.8188
26_Sonora_Agua_prieta_bloque_3_x576_y640.tiff,model_best.pth,433,16384,2.6428
26_Sonora_Agua_prieta_bloque_5_x576_y689.tiff,model_best.pth,325,16384,1.9836
28_Tecate_Baja California1_bloque_1_x64_y0.tiff,model_best.pth,3929,16384,23.9807
28_Tecate_Baja California1_bloque_4_x0_y4.tiff,model_best.pth,3013,16384,18.3899
28_Tecate_Baja_ California3_bloque_0_x0_y0.tiff,model_best.pth,2652,16384,16.1865
28_Tecate_Baja_ California3_bloque_1_x39_y0.tiff,model_best.pth,2428,16384,14.8193
28_Tecate_Baja_ California3_bloque_3_x39_y5.tiff,model_best.pth,2385,16384,14.5569
29_Macuspana_Tabasco2_bloque_6_x128_y59.tiff,model_best.pth,2301,16384,14.0442
5_Ensenada_BajaCalifornia_bloque_1_x1664_y448.tiff,model_best.pth,85,16384,0.5188
5_Ensenada_BajaCalifornia_bloque_8_x768_y1472.tiff,model_best.pth,62,16384,0.3784
9_Tepic_Nayarit_bloque_19_x1600_y1344.tiff,model_best.pth,646,16384,3.9429
9_Tepic_Nayarit_bloque_23_x128_y1472.tiff,model_best.pth,1063,16384,6.488
9_Tepic_Nayarit_bloque_2_x1600_y768.tiff,model_best.pth,226,16384,1.3794
